region,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,stroma,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,tumor,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,lymphocytes,all,all,all,all,all,all,all,all,all,all
feature,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity,HE_proportion,CD8_ratio,CD8_proportion,CD8_purity,CD163_ratio,CD163_proportion,CD163_purity,PDL1_ratio,PDL1_proportion,PDL1_purity
32,0.8823311239195037,0.020582220913274395,0.7967471158683173,0.12613426169986475,0.05024330750685438,0.7972015072721269,0.3079066406118047,0.09235155476009063,0.6909066552834491,0.5659590976883305,0.11341449363328213,0.03846847563311487,0.1914124583108642,0.08592926811852081,0.09572131250646486,0.19522502805330472,0.21381825486071965,0.3134862653798793,0.3014606574208015,0.7002524770207595,0.0042543824472141625,0.06343575709287423,0.011840425820818509,0.1696058091286307,0.09899192849967092,0.007573464674568413,0.26467101363366924,0.2115910901721689,0.007632687295749388,0.5657231772376999,1,0.02279309676744455,1.0,0.11608969834029967,0.05560856769281481,1.0,0.28322530784037786,0.11793872657624745,1.0,0.6006849938193225
33,0.8417629074534021,0.008556633562277266,0.7936281296607309,0.2513067717454758,0.01971823038088164,0.8408239962265927,0.5791208406304729,0.005773695524006785,0.8072205286106117,0.16957238762405138,0.15623167210562647,0.01052239335841957,0.18113732437858454,0.2847077641249875,0.0193354714142959,0.15302811281742246,0.5231660371508505,0.007100710595816488,0.184255062540121,0.19212619872416195,0.0020054204409714763,0.11419989988319705,0.0252345459606844,0.5701195385063934,0.06051643584181545,0.006147890955984965,0.3021158732142113,0.02559235775070916,0.008524408849267329,0.1277645882793952,1,0.009075606667917558,1.0,0.2605191690854806,0.01974024886270484,1.0,0.5666522822581168,0.00602076205792712,1.0,0.1728285486564026
34,0.5797621978968687,0.006014423299331883,0.7215871630887937,0.1212504935129145,0.036889055365551586,0.7304177602594853,0.7436816375720052,0.006699810567842668,0.3392728711013784,0.13506786891508027,0.4165924024327925,0.0025667299056303648,0.22127707859321413,0.06603977941197936,0.01847466403208428,0.2628523053189535,0.475337406835426,0.017825027611306603,0.6486019832589756,0.4586228137525946,0.0036453996703388397,0.07573871504815846,0.057135758317992134,0.4511609225588185,0.05405573622543452,0.006729934421561104,0.321999598350146,0.03808071534898678,0.012125145639646022,0.2268394790910355,1,0.004832313335753882,1.0,0.10606123797696597,0.029280339253352283,1.0,0.6426547315586293,0.011448887403509671,1.0,0.2512840304644048
35,0.7957271433238425,0.02459640142638037,0.8770152287733693,0.2487113630138429,0.06060547527057397,0.8767301216680548,0.6128242135648216,0.01369348991728179,0.8617869760098196,0.1384644234213354,0.1940816036097409,0.009073867804069656,0.07891293736194582,0.1997310892764797,0.02940626190169857,0.10375620691557327,0.6472812749753185,0.006950292953716029,0.10668640713804256,0.1529876357482018,0.010191253066416555,0.09650774024030133,0.0440718338646848,0.40054019379452377,0.1053225845813437,0.01951367141637194,0.4371248185286472,0.03911363469970471,0.031526616852137916,0.16233498767682905,1,0.022316629861073682,1.0,0.24805500214708154,0.05500600528596484,1.0,0.6114057025748392,0.012643822565599231,1.0,0.14053929527807932
36,0.6717721888996633,0.012383697971769914,0.6624293802586404,0.1352856320324531,0.059960502298087616,0.6635354631320267,0.6550381371438421,0.019193221596192817,0.6120194673811997,0.20967623082370485,0.3261988633038471,0.01258210537270153,0.3268157483705018,0.12707659484814718,0.061448652151044225,0.3301958883090489,0.6206183497958063,0.02498122330354019,0.38680446947740654,0.2523050553560465,0.002028947796489578,0.06656824892119009,0.010754871370857759,0.2499431495167709,0.18755394049511695,0.006268648558924386,0.7042069357589541,0.01221137103490045,0.0011760631413937038,0.04584991472427516,1,0.01255835586567748,1.0,0.1331317751902085,0.060704815513824235,1.0,0.6435348654227315,0.021067095363618504,1.0,0.22333335938706006
37,0.7965210033321605,0.0065327775890843,0.6515192159043345,0.05042899221757236,0.09817126353902092,0.8594553686542656,0.7578212816047316,0.024840042578725286,0.7160466942013742,0.19174972617769606,0.15651524677774284,0.0074239387241778546,0.14548665320326176,0.10223843841342213,0.03688845751423181,0.0634583625936518,0.5080077344189803,0.028301572043829094,0.16030939897861954,0.3897538271675976,0.046963749890096634,0.034521415140366295,0.20299413089240376,0.13452993065901675,0.1493387604870098,0.07708626875208255,0.5819730451759159,0.0727475173317857,0.1236439068200062,0.28349702416506745,1,0.007986709267785174,1.0,0.06308565480237131,0.09098258755998613,1.0,0.7186559469476602,0.027631739379353287,1.0,0.2182583982499685
38,0.7787520109559283,0.013017530810739137,0.7568267505028969,0.21991102897683326,0.03997393634708996,0.8016586614369526,0.6752977659243081,0.006203066519290315,0.7221940806136479,0.10479120509885864,0.17664417579889266,0.009686461879365416,0.12774184222888738,0.2151770315511819,0.028944298962301808,0.13166663896690986,0.6429745358628386,0.006385483733959796,0.16863255903707455,0.1418484325859795,0.04460381324517907,0.034664370901172366,0.11543140726821573,0.3177808727948004,0.05804645307848408,0.06667469959613755,0.532132908873856,0.016371798257195667,0.10917336034927756,0.15008621833134367,1,0.013394648497569266,1.0,0.2273546358776619,0.038831718303050884,1.0,0.6591118219262115,0.00668885366920499,1.0,0.11353354219612655
39,0.9005561960453632,0.0028216859396304915,0.8305040632720605,0.16031839467892453,0.01166061929021285,0.8439721257683802,0.6625158878644836,0.003118207457933905,0.8673459460749312,0.1771657174565919,0.0919425317769855,0.0033173858709766744,0.09968612582935812,0.12551724137931033,0.01912577277367561,0.14132894554590222,0.7236463683052091,0.0039865639537882535,0.11321180705332115,0.15083639031548055,0.007501272177651267,0.02847470732656073,0.06980981089858135,0.4649135288258806,0.02438120076720568,0.014698928685717559,0.3980778434593644,0.008391411162509913,0.01944224687174762,0.13700862771475508,1,0.00305969214192261,1.0,0.16327327953004736,0.012442404945503112,1.0,0.6639596947870178,0.003237602088883969,1.0,0.1727670256829348
40,0.4004810238898275,0.020040340676775813,0.3000794565072051,0.08794458651156871,0.1145249267562929,0.3992423067564493,0.5025786483022143,0.09330936899085257,0.2797746992642051,0.40947676518621695,0.43348409641581664,0.02693215932567604,0.4365093650679366,0.11054494087664148,0.06612411109436793,0.2495097991235277,0.2714110615140545,0.15057459239555954,0.4886817354081097,0.6180439976093041,0.16603487969435582,0.04243123256168442,0.26341117842485834,0.08994878709607626,0.2430299549668962,0.35124789412002305,0.5151924268404648,0.1862653796830783,0.2315435653276852,0.3948587860634589,1,0.026745503496816127,1.0,0.09718829648903117,0.11488025981236215,1.0,0.41745397512183335,0.1335668726666428,1.0,0.4853577283891354
41,0.7156990980055814,0.023353243227762197,0.4815692931064997,0.294299840660899,0.04801822996663234,0.7115339187046502,0.6051304005260629,0.007980398608589189,0.6004532691776521,0.10056975881303806,0.19817126429035875,0.028978365551042988,0.16546101376684075,0.3465617883996109,0.045467099971447586,0.18655071811736115,0.5437559772546124,0.009171270427719914,0.1910708075339788,0.10968223434577663,0.08612963770405989,0.14223408482923675,0.3529696931266596,0.6395142827405658,0.05715155422350366,0.10191536317798863,0.25696537683377885,0.02302391248957817,0.20847592328836914,0.10352034042565536,1,0.034707144647443414,1.0,0.3751371384827162,0.04829931921939555,1.0,0.522050101979852,0.009512087582959659,1.0,0.10281275953743184
42,0.7526461725527919,0.011095776547884077,0.7534629174539272,0.22215877161787714,0.035041417642087395,0.7635109209411433,0.7015965277887349,0.0038080610303324134,0.7181694504464337,0.07624470059338789,0.2286370351702949,0.008393277655194344,0.17313763990598152,0.19095191074488974,0.031666985202334505,0.20960229190180169,0.7204421896103601,0.003894666016724195,0.22312537869693955,0.08860589964475013,0.018716792276913183,0.0434658341260792,0.07339944264009123,0.4115922625917547,0.049620914108601206,0.02688678715705511,0.469876736992752,0.012517360677326941,0.05870517085662678,0.11853100041549328,1,0.011083748857191288,1.0,0.22338431405904813,0.034542778820545565,1.0,0.696182767395937,0.0039908722900221846,1.0,0.08043291854501483
43,0.8215562795731923,0.005361187703342603,0.8262446822103077,0.041566696591625735,0.11536678338152055,0.8857634374613665,0.8944689771972765,0.008249988265957617,0.7423623183760801,0.06396432621109785,0.17304230560866588,0.001987655966325219,0.0645214107581429,0.024682833929528303,0.06605579087572233,0.10682252410939266,0.8202848701646657,0.012484420095766571,0.2366169958102303,0.15503229590580606,0.005401414818141753,0.10780517056822447,0.10923390703154946,0.3714708722240103,0.14687492410783504,0.007414038429240781,0.5060959124557451,0.035531544052949844,0.02102068581368953,0.1224332153202446,1,0.00533076644060094,1.0,0.043887287309614734,0.10700408408467678,1.0,0.8809463017848869,0.0091300831124203,1.0,0.07516641090549837
44,0.9174625294969736,0.016716368601670025,0.7569188200047562,0.36630124237216,0.02491914598033361,0.8686777344220276,0.5460464739056726,0.0040000625550411055,0.8293834636445806,0.08765228372216749,0.055575858938777145,0.022543444502436904,0.06183373588250325,0.3884691384570897,0.03032262117495397,0.06403097626761052,0.5225200843784872,0.005165428386653168,0.06487730206403829,0.08901077716442313,0.026961611564249102,0.13620937959752946,0.18124744411274046,0.6212530036650782,0.0656864516801389,0.06729128931036191,0.2995968818517949,0.01735361909756214,0.10573923429138107,0.07915011448312688,1,0.0202619374970695,1.0,0.3972508249505991,0.026318601016328158,1.0,0.5159963585315651,0.004424862166611539,1.0,0.08675281651783584
45,0.6202136116117193,0.029028075868160086,0.529176028261553,0.2145313954018992,0.07422803132895547,0.6649147322384611,0.5485807330551822,0.032053113226214215,0.5227255237270672,0.2368878715429187,0.2960612702020399,0.017822803455193874,0.15509515654902006,0.16959394611707665,0.04545278251205105,0.1943563761063508,0.4325086548588736,0.04181544978759371,0.32552216564087866,0.39789739902404975,0.08372511818624083,0.12829739282984784,0.31572881518942697,0.4091027101723833,0.11637797019384424,0.14072889165518815,0.3710951716205579,0.06893143947289193,0.1517523106320542,0.2198021182070589,1,0.034021963979502134,1.0,0.2407939555932956,0.06923780322684864,1.0,0.4900376864083406,0.038031005212229865,1.0,0.26916835799836386
46,0.7755132127332628,0.03962236141597125,0.8117346375752428,0.3465887123265263,0.06667231303050873,0.8445904107888008,0.5832027747786032,0.008026306032083465,0.7276377557366551,0.07020851289487054,0.1912057119444784,0.013563126614326687,0.06850861686644638,0.2666854435740425,0.029702106487645583,0.09276828659654436,0.5840186904525505,0.007592910606801339,0.16971469901275632,0.14929586597340705,0.03328107532225876,0.13621286062128474,0.1197567455583109,0.4902859841389384,0.115226403720116,0.0626413026146548,0.4147471133711724,0.026384016412805845,0.10264754525058853,0.09496690248988918,1,0.03785432255246109,1.0,0.3517142645923039,0.06121933071719076,1.0,0.5688045758100593,0.008554402693163949,1.0,0.07948115959763681
47,0.8990525365514748,0.005227081501446442,0.5998054136696898,0.2406355685293765,0.010996317744587824,0.8715290277677779,0.5062299433185287,0.005498582809200957,0.7052189245240518,0.2531344881520948,0.05454892441854134,0.00782261421246328,0.054463323951492414,0.3455162684066661,0.013154808307522466,0.06325869393044856,0.5810334185697911,0.001662941849937964,0.012940509386918124,0.07345031302354289,0.046398539029983865,0.058380566801619425,0.3457312623788179,0.4993876731580004,0.015943202487824912,0.06521227830177359,0.13637823730174664,0.04258053159654991,0.2818405660890301,0.36423408954025294,1,0.007834909081405302,1.0,0.2991747977537201,0.0113435893079994,1.0,0.4331532123424808,0.007009900968535132,1.0,0.2676719899037992
48,0.774861967426048,0.008646039507042999,0.7034435743896822,0.14831081120451792,0.041297240631326615,0.8040232598845471,0.7083968623496328,0.00835347811427232,0.7060916737172149,0.1432923264458492,0.2007386713058683,0.003282224066076657,0.06918102257024412,0.08262549621948967,0.024678569667802,0.12447274405882253,0.6212491968065911,0.011763313427397882,0.2575906649464605,0.2961253069739193,0.024399361268083702,0.08875183029793943,0.2273754030400737,0.4052009456264775,0.11663492711890247,0.07150399605663038,0.5325026267402154,0.013644889117746051,0.03631766133632455,0.062296427633307075,1,0.009523844451466128,1.0,0.1628276540907617,0.039799422132951255,1.0,0.6804443912435773,0.009167070973092644,1.0,0.15672795466566106
49,0.4493761471762445,0.0235861097443096,0.4232028944796971,0.18147497058485806,0.0931267615534176,0.3480658492604519,0.7165308945298577,0.013256069698908395,0.255539601500178,0.1019941348852842,0.4456840858838894,0.017525694667433974,0.3118779465584038,0.09182570252750807,0.14275790121518803,0.5291809217649532,0.7479786005170983,0.03057467348029232,0.5845509525717459,0.16019569695539368,0.10493976693986608,0.06322531099641013,0.2649191589618991,0.2641102262669001,0.1406422910806759,0.1227532289745948,0.5875031175745676,0.035522261352575114,0.15990944592807607,0.1483866561585322,1,0.025044807731773217,1.0,0.14855545082926105,0.1202328392595642,1.0,0.7131715216973649,0.02331130475677393,1.0,0.13827302747337405
50,0.5474173829606794,0.008787568197278224,0.6458470899604806,0.1590117202863805,0.03946766806821185,0.5796319675404664,0.7141704797422824,0.007008414624216626,0.5436828522766276,0.12681779997133702,0.4435463883600864,0.005561738498957922,0.3312012957879988,0.11782351477530922,0.034544572782965764,0.41106561635383787,0.7318148781110653,0.007097665866137301,0.4461304454820389,0.1503616071136255,0.009036228679234178,0.01891836536018034,0.02295161425152061,0.2899565941944735,0.03837216211876589,0.009302416105695774,0.5881195984962989,0.00795498077630599,0.010186702241333532,0.1219238073092276,1,0.007448307284990469,1.0,0.14384800475964216,0.03727414769260972,1.0,0.7198698401585871,0.007056555078437495,1.0,0.13628215508177074
51,0.9809687330348796,0.0033481655514189072,0.9636086313701272,0.22816898911856134,0.009924195882819896,0.9477604756951452,0.6763087749463239,0.0014016990695710741,0.9734679131102378,0.09552223593511464,0.01633419854749784,0.0020112277276055648,0.009638238541725151,0.0829908951736363,0.02071759824261655,0.03294468336153763,0.8548867939730884,0.0015054918232853306,0.017409565099580002,0.062122310853275325,0.002697068417622582,0.03380991237095115,0.02675313008814777,0.30167774612219056,0.07348541289719847,0.019294840943317137,0.6556927297668038,0.004777616158749306,0.009122521790182,0.0426295241110056,1,0.0034084851588516555,1.0,0.2258335147197738,0.01027192641096298,1.0,0.6805795349603874,0.0014124995203797694,1.0,0.09358695031983888
52,0.9248377914523754,0.013981968494908951,0.7686606653980022,0.33296003991232026,0.021349503508648837,0.8840926566538782,0.5084070632068912,0.006661460537508946,0.7844724918881499,0.1586328968807885,0.05371615301641108,0.03397019759228472,0.1084685278002198,0.4333971813058032,0.025613992338826108,0.06160651090833263,0.32678738625167525,0.018797024939586474,0.12856913199103678,0.2398154324425215,0.021446055531213468,0.096383016299614,0.12287080680177816,0.5216259094780783,0.05654765837969799,0.05430083243778925,0.3060365286709104,0.0318435371616061,0.08695837612081325,0.1723375618510114,1,0.016822836714680548,1.0,0.35785909641492786,0.022333437027148184,1.0,0.4750818027854054,0.007853392585543113,1.0,0.16705910079966674
53,0.8175438109900867,0.0179304501153777,0.7261559244796502,0.3564643019832039,0.027364623008787173,0.8599529690010912,0.5440193178137271,0.005005756483795578,0.7210037599396719,0.09951638020306892,0.15766043490324738,0.009635005109054578,0.07524927627074084,0.3325358223552501,0.014203699487078591,0.086079233488653,0.4902165422812096,0.005135632787468892,0.14265055276527913,0.1772476353635403,0.02479575410666599,0.16168245404589318,0.19859479924960896,0.6479864881401686,0.056621735643300065,0.053967797510255794,0.2269270332913713,0.031210973057408664,0.13634568729504895,0.12508647856846014,1,0.02018702598976637,1.0,0.3891238213200868,0.026015118253382638,1.0,0.5014657548854402,0.0056760109447875785,1.0,0.10941042379447297
54,0.6205861609461664,0.051789020084096235,0.5466250886129981,0.18799452875511904,0.16378534494091598,0.757793294492279,0.5945420224048142,0.05990716322497437,0.5846648304301422,0.2174634488400668,0.2929348789195492,0.02858566977735437,0.1424194282239862,0.174581007074802,0.07153271024690383,0.1562245911159486,0.4368710857909546,0.06362033506464253,0.2930847123791136,0.38854790713424336,0.08647896013428437,0.21141606244194766,0.3109554831630157,0.4863872731480547,0.13335952199482076,0.08598211439177242,0.3068091113900104,0.08989052241589437,0.12225045719074425,0.2068036154619349,1,0.05879633010388127,1.0,0.2292126997620403,0.13413013703720794,1.0,0.5228954047885612,0.06358781049239855,1.0,0.2478918954493985
55,0.7872540180167217,0.012536099728725394,0.8040820427762533,0.22589572862773225,0.03733435263103977,0.8589723869932814,0.6727507736005315,0.005624619658105609,0.7241595791219967,0.10135349777173626,0.1962889444893854,0.0051563305552207615,0.08246309476130298,0.1757440673672019,0.01877212627642831,0.10768742655102656,0.6398134855047111,0.005411540998531213,0.17371728224619773,0.18444244712808694,0.016457037493892938,0.0846152059967787,0.11345486246244375,0.4409802249786848,0.06932033834261095,0.033340186455692034,0.3612695618691383,0.03794427521684705,0.1021231386318056,0.1977502131521769,1,0.012273741181462513,1.0,0.23331620735813785,0.034217187378654486,1.0,0.6504475096564745,0.006114680456244451,1.0,0.11623628298538767
56,0.9583340362067488,0.004577080673805594,0.8710431596505089,0.2543738446384477,0.008558715246554625,0.9650830762154808,0.475655435765271,0.004857723343820388,0.9417296595091736,0.2699707195962813,0.02611394423065329,0.00903474366810593,0.04685139237348045,0.38895281933256615,0.007872879196388953,0.024190523644347837,0.338933640199463,0.006320756566227165,0.0333901288725301,0.2721135404679709,0.01555201956259782,0.026585876720526633,0.0821054479760106,0.6587825313264625,0.005861759425493716,0.010726400140171436,0.1452509824275228,0.007908438061041292,0.024880211618296327,0.19596648624601468,1,0.005035769063305631,1.0,0.2725277465076043,0.008498862252500626,1.0,0.459944796601163,0.004943373686760036,1.0,0.2675274568912327
57,0.8961172843918725,0.013297963890523234,0.6739759521586978,0.3482617167257902,0.017257879984441896,0.6873757125232848,0.4519683584576874,0.007627979531021272,0.6240514389127019,0.1997699248165224,0.07674006291682285,0.031560430516589376,0.13698072712766735,0.247903187251958,0.06493590726849477,0.22148736068444172,0.5100633329604235,0.03081316100128172,0.21587602860237856,0.2420334797876185,0.027142652691304656,0.12314439525746206,0.18904332071363486,0.4677203908278685,0.07554403985970654,0.09113692679227348,0.2869272919325734,0.0645979164560343,0.16007253248491954,0.2453523172395581,1,0.01768095026439598,1.0,0.34578210908232004,0.022498735792174276,1.0,0.4400023866120904,0.010953527027588176,1.0,0.2142155043055897
58,0.8193378206281086,0.021450494523472603,0.7340595008167221,0.25686729066762604,0.04774243212209527,0.8112034752736393,0.5717103247044547,0.014315154386160362,0.6396674138163284,0.17142238462791926,0.13988924402237782,0.013401848993955886,0.07830328753698157,0.15795359808705206,0.04051881125065618,0.11754476161419075,0.4775529130448832,0.030926086877728264,0.23594158009185004,0.3644934888680648,0.0407729353495136,0.11018336693969404,0.18763721164629624,0.4400451859732641,0.08426774568231322,0.07125176311216996,0.33654458790151953,0.05593991641742524,0.1243910060918216,0.2234102261252164,1,0.023942475255347654,1.0,0.264558750057371,0.04822116950769687,1.0,0.5328326413707576,0.018336008906152203,1.0,0.20260860857187135
59,0.5925451962653671,0.12249276265618693,0.411311015638064,0.5540931989073725,0.05756919321777972,0.5589581505940687,0.2604129234809533,0.04100692368949462,0.3512196291713428,0.18549387761167416,0.04443235351454642,0.2209583142701674,0.05563500036226498,0.5908233505632905,0.05436275590900062,0.03957933119241448,0.14536128997046102,0.09866264942078676,0.06336540275419733,0.2638153594662485,0.36302245022008656,0.2591190127592449,0.5330539839996711,0.5913592664642201,0.06749068752316999,0.4014625182135168,0.15402668851610055,0.11156558072490956,0.5854149680744599,0.2546140450196794,1,0.17646621493129858,1.0,0.5754125254001049,0.06102844883434124,1.0,0.19899862349680286,0.0691830798385602,1.0,0.2255888511030923
60,0.8089530420074077,0.007040338020403695,0.4072136784823557,0.191190587629066,0.025016642398662626,0.661813963241138,0.6793631991596133,0.004766683903064672,0.4712134263561541,0.12944621321132074,0.1227035459396824,0.010134307016031302,0.08891124765910474,0.19574722904590786,0.031216929491925907,0.12526533079935329,0.6029645083477014,0.01042117971181233,0.1562615001672546,0.2012882626063907,0.06834341205290988,0.10311472392478434,0.5038750738585396,0.4243659484943005,0.09526593788914672,0.21292070595950874,0.392064474914526,0.04460472447977911,0.37252507347659136,0.1835695765911735,1,0.013986030330788005,1.0,0.26514945260506695,0.03057851615898285,1.0,0.5797125152218002,0.008183178211814022,1.0,0.1551380321731327
61,0.8821057152487425,0.01177804308269766,0.8048264682986394,0.2534611832730185,0.030094162697506237,0.8346329072979557,0.6476204946241041,0.004596618087042118,0.8067959372789566,0.0989183221028774,0.09962607979439624,0.016812795604413032,0.1297542078964858,0.2510573851745787,0.04287950703807848,0.13431218944446932,0.6402990417446855,0.007275636152544763,0.1442276936911579,0.10864357308073576,0.01826820495686132,0.04622763752616571,0.06541932380487485,0.4063272061910802,0.05406817389870206,0.031054903257574987,0.475243192596161,0.013473674895048035,0.04897636902988553,0.11842960121275872,1,0.01290896799114514,1.0,0.2595261311172669,0.031805878583240466,1.0,0.6394358264081256,0.0050256860477888654,1.0,0.10103804247460756
